latitude,longitude,total_frp,avg_frp,max_frp,fire_count,avg_brightness,max_brightness,acq_datetime_min,acq_datetime_max,fire_intensity_score
-41.35,146.8,2.7,2.7,2.7,1,329.4,329.4,2019-10-21 04:06:00,2019-10-21 04:06:00,0.0
-41.35,146.85,8.5,4.25,7.2,2,327.2,329.4,2019-09-19 04:06:00,2019-10-22 03:42:00,0.0
-41.35,146.95000000000002,1.3,1.3,1.3,1,304.0,304.0,2019-10-24 14:30:00,2019-10-24 14:30:00,0.0
-41.35,147.1,3.2,1.6,2.5,2,315.65,332.0,2019-10-17 03:36:00,2019-10-17 15:00:00,0.0
-41.35,147.15,2.6,2.6,2.6,1,336.1,336.1,2019-10-02 03:18:00,2019-10-02 03:18:00,0.0
-41.35,147.35,0.6,0.6,0.6,1,299.6,299.6,2019-10-23 14:48:00,2019-10-23 14:48:00,0.0
-41.300000000000004,146.05,2.7,2.7,2.7,1,329.6,329.6,2019-10-22 03:42:00,2019-10-22 03:42:00,0.0
-41.300000000000004,146.6,9.5,4.75,6.0,2,331.45,332.8,2019-10-28 03:30:00,2019-10-28 03:30:00,0.0
-41.300000000000004,146.85,14.6,7.3,9.9,2,306.3,310.2,2019-09-19 04:21:00,2019-09-19 04:21:00,0.0
-41.300000000000004,147.05,0.5,0.5,0.5,1,304.8,304.8,2019-09-04 15:10:00,2019-09-04 15:10:00,0.0
-41.300000000000004,147.1,295.2,5.68,21.5,52,329.93,367.0,2019-10-23 05:06:00,2019-11-01 04:00:00,0.3
-41.300000000000004,147.15,17.7,8.85,15.8,2,320.1,329.8,2019-10-28 14:54:00,2019-10-29 03:12:00,0.0
-41.300000000000004,148.20000000000002,30.6,6.12,13.3,5,322.84,337.3,2019-09-03 04:06:00,2019-09-24 04:12:00,0.0
-41.300000000000004,148.25,8.3,4.15,7.8,2,299.0,302.5,2019-09-23 03:57:00,2019-09-23 14:14:00,0.0
-41.25,146.20000000000002,66.7,11.12,25.4,6,317.1,345.8,2019-09-14 04:00:00,2019-10-03 16:06:00,0.1
-41.25,146.85,5.3,5.3,5.3,1,335.8,335.8,2019-09-19 04:06:00,2019-09-19 04:06:00,0.0
-41.25,147.20000000000002,7.3,7.3,7.3,1,346.4,346.4,2019-10-04 04:24:00,2019-10-04 04:24:00,0.0
-41.25,147.65,145.1,10.36,30.4,14,335.01,367.0,2019-09-10 03:35:00,2019-09-20 03:47:00,0.2
-41.25,147.70000000000002,125.6,41.87,64.9,3,309.37,315.2,2019-09-17 04:33:00,2019-09-20 00:52:00,0.1
-41.25,147.8,26.3,4.38,11.6,6,333.73,367.0,2019-09-30 15:23:00,2019-10-24 04:48:00,0.0
-41.25,148.20000000000002,8.3,8.3,8.3,1,307.8,307.8,2019-09-26 00:15:00,2019-09-26 00:15:00,0.0
-41.2,144.75,43.6,8.72,11.4,5,338.92,346.2,2019-09-18 04:25:00,2019-10-01 05:18:00,0.0
-41.2,145.95000000000002,17.3,2.88,4.6,6,319.57,338.7,2019-10-08 04:48:00,2019-11-12 03:48:00,0.0
-41.2,146.0,127.6,63.8,63.8,2,342.65,347.1,2019-10-22 03:42:00,2019-10-22 03:42:00,0.1
-41.2,146.1,25.0,6.25,8.4,4,312.7,334.9,2019-09-19 00:09:00,2019-09-23 04:31:00,0.0
-41.2,146.4,11.2,5.6,9.2,2,315.35,326.8,2019-09-17 04:34:00,2019-09-24 04:12:00,0.0
-41.2,146.8,40.7,8.14,15.2,5,331.96,342.5,2019-09-04 03:47:00,2019-10-05 04:06:00,0.0
-41.2,146.85,233.7,10.16,50.7,23,332.06,356.2,2019-09-24 04:40:00,2019-12-19 03:54:00,0.3
-41.2,146.9,2.5,1.25,1.7,2,310.95,326.1,2019-09-24 15:35:00,2019-10-21 04:06:00,0.0
-41.2,147.05,2.7,2.7,2.7,1,328.6,328.6,2019-10-26 04:12:00,2019-10-26 04:12:00,0.0
-41.2,147.15,2.7,2.7,2.7,1,327.0,327.0,2019-09-11 04:56:00,2019-09-11 04:56:00,0.0
-41.2,147.35,2.6,2.6,2.6,1,329.1,329.1,2019-10-22 03:42:00,2019-10-22 03:42:00,0.0
-41.2,147.45000000000002,4.6,4.6,4.6,1,331.5,331.5,2019-11-16 04:18:00,2019-11-16 04:18:00,0.0
-41.2,147.6,0.8,0.8,0.8,1,301.1,301.1,2019-11-03 14:42:00,2019-11-03 14:42:00,0.0
-41.2,147.70000000000002,0.8,0.8,0.8,1,295.2,295.2,2019-09-30 15:23:00,2019-09-30 15:23:00,0.0
-41.150000000000006,145.70000000000002,6.6,1.65,2.1,4,318.02,326.5,2019-10-08 14:30:00,2019-11-22 04:06:00,0.0
-41.150000000000006,145.75,2.9,2.9,2.9,1,326.5,326.5,2019-10-08 04:48:00,2019-10-08 04:48:00,0.0
-41.150000000000006,146.4,27.5,9.17,11.3,3,338.37,351.7,2019-09-17 04:44:00,2019-09-18 04:25:00,0.0
-41.150000000000006,147.20000000000002,13.2,6.6,6.7,2,335.65,339.5,2019-10-03 04:42:00,2019-10-03 04:42:00,0.0
-41.150000000000006,147.35,17.3,5.77,8.3,3,324.9,340.0,2019-09-24 15:35:00,2019-09-25 03:54:00,0.0
-41.150000000000006,147.45000000000002,19.9,4.97,12.6,4,320.23,345.7,2019-10-28 14:54:00,2019-11-22 15:24:00,0.0
-41.1,145.70000000000002,1.0,1.0,1.0,1,300.3,300.3,2019-11-03 14:42:00,2019-11-03 14:42:00,0.0
-41.1,145.8,3.2,1.6,2.6,2,317.35,332.9,2019-12-26 05:06:00,2020-01-02 16:00:00,0.0
-41.1,146.70000000000002,9.7,4.85,6.9,2,309.35,312.9,2019-09-17 14:26:00,2019-09-19 04:21:00,0.0
-41.1,146.75,12.4,4.13,7.7,3,338.17,351.5,2019-09-19 04:06:00,2019-09-30 04:00:00,0.0
-41.1,146.8,10.2,5.1,6.2,2,336.8,341.3,2019-10-10 04:12:00,2019-10-12 03:30:00,0.0
-41.1,146.85,8.8,8.8,8.8,1,304.9,304.9,2019-09-10 04:27:00,2019-09-10 04:27:00,0.0
-41.1,147.0,248.0,14.59,60.0,17,339.89,367.0,2019-10-29 04:54:00,2019-11-24 04:09:00,0.3
-41.1,147.05,76.8,19.2,45.2,4,318.25,341.3,2019-10-02 14:42:00,2019-11-24 04:09:00,0.1
-41.1,147.1,16.2,8.1,14.0,2,341.1,351.6,2019-10-08 04:48:00,2019-10-17 03:36:00,0.0
-41.1,147.4,261.9,29.1,91.1,9,338.7,351.2,2019-10-07 05:06:00,2019-10-30 04:36:00,0.3
-41.1,147.45000000000002,28.9,4.13,6.4,7,331.73,347.9,2019-09-29 04:19:00,2020-01-23 14:24:00,0.0
-41.1,147.55,10.8,3.6,4.8,3,320.93,329.9,2019-09-19 04:06:00,2019-09-19 04:21:00,0.0
-41.1,147.85,201.3,9.15,36.0,22,323.71,367.0,2019-09-12 04:37:00,2019-10-15 04:18:00,0.2
-41.050000000000004,144.65,7.6,7.6,7.6,1,340.1,340.1,2019-10-12 03:30:00,2019-10-12 03:30:00,0.0
-41.050000000000004,145.8,13.4,3.35,4.9,4,333.3,335.1,2019-09-30 04:00:00,2019-10-23 03:24:00,0.0
-41.050000000000004,146.9,2.2,2.2,2.2,1,319.2,319.2,2019-10-26 15:30:00,2019-10-26 15:30:00,0.0
-41.050000000000004,146.95000000000002,6.6,6.6,6.6,1,338.2,338.2,2019-09-17 04:44:00,2019-09-17 04:44:00,0.0
-41.050000000000004,147.1,49.5,9.9,16.9,5,330.86,355.0,2019-09-30 04:00:00,2019-10-01 03:36:00,0.1
-41.050000000000004,147.25,2.6,2.6,2.6,1,331.4,331.4,2019-10-22 03:42:00,2019-10-22 03:42:00,0.0
-41.050000000000004,147.4,3.9,1.95,2.4,2,328.5,330.0,2019-09-03 04:06:00,2019-09-03 04:06:00,0.0
-41.050000000000004,147.45000000000002,24.4,8.13,11.1,3,319.37,344.3,2019-09-09 03:54:00,2019-09-14 04:03:00,0.0
-41.050000000000004,147.9,2.1,2.1,2.1,1,332.1,332.1,2019-09-19 04:06:00,2019-09-19 04:06:00,0.0
-41.050000000000004,147.95000000000002,2.9,2.9,2.9,1,325.2,325.2,2019-10-02 05:00:00,2019-10-02 05:00:00,0.0
-41.0,145.05,5.3,1.77,4.1,3,308.13,327.7,2019-10-28 14:54:00,2019-11-04 14:24:00,0.0
-41.0,145.4,2.0,2.0,2.0,1,325.0,325.0,2019-10-22 03:42:00,2019-10-22 03:42:00,0.0
-41.0,145.55,10.5,2.62,3.9,4,326.12,338.9,2019-10-15 04:18:00,2019-10-23 05:06:00,0.0
-41.0,145.65,2.3,2.3,2.3,1,327.1,327.1,2019-09-30 04:00:00,2019-09-30 04:00:00,0.0
-41.0,145.75,1.9,1.9,1.9,1,306.9,306.9,2019-09-16 14:45:00,2019-09-16 14:45:00,0.0
-41.0,147.0,375.7,11.74,54.5,32,325.53,353.7,2019-09-10 14:58:00,2019-12-12 03:57:00,0.4
-41.0,147.05,2031.2,36.93,370.1,55,331.69,367.0,2019-09-10 14:58:00,2019-12-17 00:03:00,2.3
-41.0,147.1,77.1,4.82,11.0,16,334.79,367.0,2019-09-30 04:00:00,2019-10-02 05:00:00,0.1
-41.0,147.25,3.2,3.2,3.2,1,335.0,335.0,2019-09-09 03:54:00,2019-09-09 03:54:00,0.0
-41.0,147.4,10.6,10.6,10.6,1,338.5,338.5,2019-10-22 03:42:00,2019-10-22 03:42:00,0.0
-41.0,147.75,7.0,7.0,7.0,1,301.2,301.2,2019-09-26 04:28:00,2019-09-26 04:28:00,0.0
-41.0,147.8,15.7,5.23,7.9,3,326.4,340.2,2019-09-26 03:35:00,2019-09-26 04:28:00,0.0
-41.0,148.20000000000002,28.7,5.74,7.3,5,339.78,354.3,2019-09-24 04:12:00,2019-09-24 04:12:00,0.0
-41.0,148.25,8.6,4.3,4.3,2,330.9,334.0,2019-09-24 04:12:00,2019-09-24 04:12:00,0.0
-40.95,144.95000000000002,24.2,6.05,10.2,4,340.95,367.0,2019-12-10 03:24:00,2019-12-10 05:06:00,0.0
-40.95,147.55,4.3,4.3,4.3,1,333.3,333.3,2019-10-24 04:48:00,2019-10-24 04:48:00,0.0
-40.95,147.65,94.9,6.78,15.1,14,323.83,345.6,2019-09-12 14:20:00,2019-11-22 04:21:00,0.1
-40.95,147.70000000000002,16.8,8.4,10.7,2,339.35,341.8,2019-11-22 04:06:00,2019-11-22 04:06:00,0.0
-40.95,147.8,20.6,6.87,14.2,3,334.37,340.8,2019-09-02 04:25:00,2019-09-17 04:44:00,0.0
-40.95,148.05,0.5,0.5,0.5,1,299.2,299.2,2019-09-24 15:35:00,2019-09-24 15:35:00,0.0
-40.95,148.15,3.7,1.85,2.0,2,327.05,327.4,2019-09-26 03:35:00,2019-09-26 03:35:00,0.0
-40.900000000000006,144.9,12.0,4.0,4.8,3,336.83,347.9,2019-11-19 03:18:00,2019-11-19 05:00:00,0.0
-40.900000000000006,145.1,10.7,2.68,5.8,4,319.2,341.8,2019-10-13 14:36:00,2019-10-24 04:48:00,0.0
-40.900000000000006,145.15,1.1,0.55,0.8,2,298.2,301.0,2019-10-16 15:18:00,2020-01-23 16:06:00,0.0
-40.900000000000006,145.3,6.5,1.62,4.9,4,308.2,338.5,2019-10-24 04:48:00,2019-11-15 16:00:00,0.0
-40.900000000000006,145.45000000000002,0.5,0.5,0.5,1,298.5,298.5,2019-10-02 14:42:00,2019-10-02 14:42:00,0.0
-40.900000000000006,147.9,31.1,5.18,8.1,6,338.35,350.6,2019-09-23 04:31:00,2019-11-27 04:12:00,0.0
-40.900000000000006,148.05,4.5,4.5,4.5,1,341.5,341.5,2019-10-15 04:18:00,2019-10-15 04:18:00,0.0
-40.85,144.95000000000002,2.7,2.7,2.7,1,329.2,329.2,2019-11-07 03:42:00,2019-11-07 03:42:00,0.0
-40.85,145.05,9.4,4.7,4.7,2,335.65,341.0,2019-11-26 04:30:00,2019-11-26 04:30:00,0.0
-40.85,145.3,20.1,2.87,5.2,7,323.67,342.8,2019-09-30 15:23:00,2019-11-12 15:12:00,0.0
-40.85,145.4,356.4,2.27,5.7,157,314.34,339.6,2019-09-01 16:07:00,2020-01-30 15:30:00,0.4
-40.85,147.95000000000002,54.2,13.55,19.8,4,332.55,352.7,2019-09-20 03:47:00,2019-09-26 04:28:00,0.1
-40.85,148.0,2.1,2.1,2.1,1,330.0,330.0,2019-10-03 04:42:00,2019-10-03 04:42:00,0.0
-40.800000000000004,144.95000000000002,7.5,1.88,4.7,4,313.2,342.1,2019-11-19 05:00:00,2019-12-29 15:30:00,0.0
-40.800000000000004,147.95000000000002,21.2,5.3,7.3,4,338.05,350.5,2019-09-20 03:47:00,2019-09-25 03:54:00,0.0
-40.75,144.9,8.8,4.4,4.5,2,330.7,331.1,2019-10-29 03:12:00,2019-10-29 04:54:00,0.0
-40.75,144.95000000000002,10.3,5.15,6.2,2,334.8,335.7,2019-10-30 04:36:00,2019-10-30 04:36:00,0.0
-40.5,144.75,268.0,29.78,76.3,9,342.49,353.8,2019-10-29 03:12:00,2019-10-29 04:54:00,0.3
-40.5,144.8,566.1,56.61,165.4,10,335.28,367.0,2019-10-29 03:12:00,2019-10-29 04:54:00,0.6
-40.2,148.15,21.2,4.24,4.6,5,320.82,336.5,2019-09-22 14:32:00,2019-09-22 16:13:00,0.0
-40.150000000000006,148.05,50.4,16.8,24.2,3,349.4,354.5,2019-10-09 02:48:00,2019-10-30 04:36:00,0.1
-40.150000000000006,148.15,9.0,4.5,4.9,2,331.4,337.1,2019-10-14 02:54:00,2019-10-14 04:36:00,0.0
-39.900000000000006,148.0,86.9,21.72,39.8,4,319.92,334.9,2019-12-31 04:28:00,2020-01-01 14:36:00,0.1
-39.900000000000006,148.05,718.5,25.66,291.8,28,342.38,392.0,2019-12-31 03:30:00,2020-01-03 04:55:00,0.8
-39.900000000000006,148.1,4875.7,36.39,379.6,134,338.86,402.5,2019-12-31 03:30:00,2020-01-04 04:00:00,5.5
-39.900000000000006,148.15,90.3,12.9,30.6,7,328.67,367.0,2020-01-01 12:55:00,2020-01-04 03:54:00,0.1
-39.85,148.0,654.1,38.48,206.9,17,336.39,369.0,2019-12-31 14:54:00,2020-01-02 04:36:00,0.7
-39.85,148.05,3865.2,46.01,639.8,84,341.39,425.7,2019-12-31 03:30:00,2020-01-04 03:54:00,4.3
-39.85,148.1,135.8,67.9,134.1,2,330.8,361.8,2019-12-31 04:28:00,2019-12-31 14:54:00,0.2
-38.900000000000006,145.95000000000002,2.0,2.0,2.0,1,329.1,329.1,2019-10-01 03:42:00,2019-10-01 03:42:00,0.0
-38.7,146.0,9.1,3.03,3.2,3,332.23,337.8,2019-11-27 04:12:00,2019-11-28 03:54:00,0.0
-38.650000000000006,143.20000000000002,3.5,3.5,3.5,1,330.8,330.8,2019-10-30 04:36:00,2019-10-30 04:36:00,0.0
-38.650000000000006,146.1,2.2,2.2,2.2,1,329.6,329.6,2019-10-01 03:42:00,2019-10-01 03:42:00,0.0
-38.650000000000006,146.35,2.4,2.4,2.4,1,330.6,330.6,2019-09-29 04:19:00,2019-09-29 04:19:00,0.0
-38.6,143.4,6.6,6.6,6.6,1,310.9,310.9,2019-12-22 04:34:00,2019-12-22 04:34:00,0.0
-38.6,146.15,4.5,2.25,2.6,2,320.0,323.2,2019-10-04 15:42:00,2019-10-04 15:42:00,0.0
-38.550000000000004,143.05,3.1,0.62,0.9,5,300.08,307.9,2019-10-02 14:42:00,2019-12-19 15:18:00,0.0
-38.550000000000004,143.45000000000002,10.4,2.6,5.9,4,308.38,311.5,2019-12-31 04:28:00,2019-12-31 14:54:00,0.0
-38.550000000000004,143.5,1358.0,61.73,184.1,22,347.73,367.0,2020-01-15 01:10:00,2020-01-15 03:48:00,1.5
-38.550000000000004,145.85,1.4,1.4,1.4,1,301.9,301.9,2019-11-22 15:24:00,2019-11-22 15:24:00,0.0
-38.550000000000004,145.9,20.9,2.32,4.6,9,316.51,337.3,2019-10-23 14:48:00,2019-10-31 15:36:00,0.0
-38.550000000000004,146.0,2.2,2.2,2.2,1,326.8,326.8,2019-10-12 03:30:00,2019-10-12 03:30:00,0.0
-38.550000000000004,146.55,4.4,4.4,4.4,1,331.2,331.2,2019-10-01 03:42:00,2019-10-01 03:42:00,0.0
-38.550000000000004,146.65,3.7,3.7,3.7,1,331.7,331.7,2019-09-20 03:48:00,2019-09-20 03:48:00,0.0
-38.5,146.15,0.8,0.8,0.8,1,316.8,316.8,2019-10-01 15:00:00,2019-10-01 15:00:00,0.0
-38.5,146.8,2.1,2.1,2.1,1,329.5,329.5,2019-09-14 04:01:00,2019-09-14 04:01:00,0.0
-38.45,142.9,1.3,1.3,1.3,1,330.6,330.6,2019-10-28 03:30:00,2019-10-28 03:30:00,0.0
-38.45,145.55,5.5,2.75,4.9,2,321.5,344.4,2019-10-02 03:18:00,2019-10-02 14:42:00,0.0
-38.45,145.6,0.4,0.4,0.4,1,296.4,296.4,2019-10-31 15:36:00,2019-10-31 15:36:00,0.0
-38.45,145.70000000000002,6.6,2.2,4.3,3,313.73,337.5,2019-11-22 04:06:00,2019-11-27 15:30:00,0.0
-38.45,145.9,7.9,7.9,7.9,1,338.3,338.3,2019-09-24 04:13:00,2019-09-24 04:13:00,0.0
-38.400000000000006,142.6,1.1,1.1,1.1,1,300.2,300.2,2019-09-25 15:16:00,2019-09-25 15:16:00,0.0
-38.400000000000006,142.65,7.7,7.7,7.7,1,340.6,340.6,2019-09-30 04:01:00,2019-09-30 04:01:00,0.0
-38.400000000000006,142.85,4.0,1.33,1.8,3,312.43,326.1,2019-10-23 05:06:00,2019-11-23 15:06:00,0.0
-38.400000000000006,143.55,0.7,0.7,0.7,1,299.3,299.3,2019-09-17 14:26:00,2019-09-17 14:26:00,0.0
-38.400000000000006,144.9,3.0,3.0,3.0,1,336.1,336.1,2019-09-18 04:26:00,2019-09-18 04:26:00,0.0
-38.400000000000006,145.0,2.2,2.2,2.2,1,330.6,330.6,2019-10-10 04:12:00,2019-10-10 04:12:00,0.0
-38.400000000000006,145.05,0.8,0.8,0.8,1,298.0,298.0,2019-09-10 14:57:00,2019-09-10 14:57:00,0.0
-38.400000000000006,145.1,1.8,1.8,1.8,1,337.5,337.5,2019-10-30 04:36:00,2019-10-30 04:36:00,0.0
-38.400000000000006,145.85,2.6,2.6,2.6,1,329.1,329.1,2019-09-14 04:01:00,2019-09-14 04:01:00,0.0
-38.400000000000006,145.9,2.0,2.0,2.0,1,329.1,329.1,2019-09-14 04:01:00,2019-09-14 04:01:00,0.0
-38.400000000000006,145.95000000000002,1.7,1.7,1.7,1,329.7,329.7,2019-12-08 04:06:00,2019-12-08 04:06:00,0.0
-38.400000000000006,146.70000000000002,0.6,0.6,0.6,1,298.9,298.9,2019-09-24 15:35:00,2019-09-24 15:35:00,0.0
-38.400000000000006,147.05,655.8,32.79,106.0,20,325.48,349.6,2019-09-01 23:26:00,2019-09-03 15:28:00,0.7
-38.35,142.65,8.6,4.3,5.0,2,338.55,339.9,2019-10-30 04:36:00,2019-10-30 04:36:00,0.0
-38.35,142.70000000000002,0.5,0.5,0.5,1,301.1,301.1,2019-09-13 15:41:00,2019-09-13 15:41:00,0.0
-38.35,142.8,0.9,0.9,0.9,1,302.8,302.8,2020-01-10 15:06:00,2020-01-10 15:06:00,0.0
-38.35,142.9,2.9,2.9,2.9,1,326.2,326.2,2019-10-08 04:48:00,2019-10-08 04:48:00,0.0
-38.35,144.05,1.6,1.6,1.6,1,330.5,330.5,2019-11-11 04:12:00,2019-11-11 04:12:00,0.0
-38.35,144.20000000000002,21.4,5.35,6.4,4,338.42,346.6,2019-10-02 05:00:00,2019-10-02 05:00:00,0.0
-38.35,145.20000000000002,1.1,1.1,1.1,1,303.7,303.7,2019-11-08 14:48:00,2019-11-08 14:48:00,0.0
-38.35,145.4,222.2,111.1,201.9,2,358.55,390.8,2020-01-18 04:15:00,2020-01-18 04:15:00,0.2
-38.35,145.75,3.9,3.9,3.9,1,327.9,327.9,2019-11-26 04:30:00,2019-11-26 04:30:00,0.0
-38.35,145.9,3.3,3.3,3.3,1,328.3,328.3,2019-11-05 04:24:00,2019-11-05 04:24:00,0.0
-38.35,146.1,1.2,1.2,1.2,1,304.7,304.7,2019-09-26 14:57:00,2019-09-26 14:57:00,0.0
-38.300000000000004,141.6,8.8,4.4,6.0,2,322.85,331.3,2019-11-27 04:12:00,2019-12-25 00:51:00,0.0
-38.300000000000004,142.05,3.0,3.0,3.0,1,336.0,336.0,2019-10-02 05:00:00,2019-10-02 05:00:00,0.0
-38.300000000000004,142.25,1.7,1.7,1.7,1,325.5,325.5,2019-10-22 03:48:00,2019-10-22 03:48:00,0.0
-38.300000000000004,142.85,0.7,0.7,0.7,1,306.5,306.5,2019-10-28 14:54:00,2019-10-28 14:54:00,0.0
-38.300000000000004,142.9,8.5,2.12,3.8,4,320.58,346.5,2019-10-28 03:30:00,2019-10-28 14:54:00,0.0
-38.300000000000004,143.20000000000002,3.1,3.1,3.1,1,339.0,339.0,2019-09-16 05:03:00,2019-09-16 05:03:00,0.0
-38.300000000000004,144.25,2.3,2.3,2.3,1,331.0,331.0,2019-10-22 03:48:00,2019-10-22 03:48:00,0.0
-38.300000000000004,144.35,1.9,1.9,1.9,1,333.2,333.2,2019-11-22 04:06:00,2019-11-22 04:06:00,0.0
-38.300000000000004,145.15,11.3,2.82,4.6,4,310.95,324.9,2019-09-26 04:28:00,2019-10-02 14:42:00,0.0
-38.300000000000004,145.20000000000002,5.9,2.95,4.5,2,326.7,348.2,2019-10-24 03:06:00,2020-01-30 15:30:00,0.0
-38.300000000000004,145.6,6.9,3.45,4.7,2,332.95,334.5,2019-10-06 03:48:00,2019-12-08 04:06:00,0.0
-38.300000000000004,146.1,1.1,1.1,1.1,1,301.4,301.4,2019-11-25 14:30:00,2019-11-25 14:30:00,0.0
-38.300000000000004,146.15,0.6,0.6,0.6,1,296.8,296.8,2019-09-17 14:26:00,2019-09-17 14:26:00,0.0
-38.300000000000004,146.45000000000002,0.7,0.7,0.7,1,295.5,295.5,2019-09-25 15:16:00,2019-09-25 15:16:00,0.0
-38.25,141.8,4.0,4.0,4.0,1,333.0,333.0,2019-09-03 04:07:00,2019-09-03 04:07:00,0.0
-38.25,142.65,1.9,1.9,1.9,1,329.3,329.3,2019-10-30 04:36:00,2019-10-30 04:36:00,0.0
-38.25,142.85,7.5,3.75,4.5,2,332.85,334.2,2019-10-19 04:42:00,2019-10-19 04:42:00,0.0
-38.25,143.05,4.2,4.2,4.2,1,333.1,333.1,2019-10-30 04:36:00,2019-10-30 04:36:00,0.0
-38.25,143.1,2.4,2.4,2.4,1,334.9,334.9,2019-10-23 03:24:00,2019-10-23 03:24:00,0.0
-38.25,143.55,2.5,2.5,2.5,1,328.1,328.1,2019-10-28 05:12:00,2019-10-28 05:12:00,0.0
-38.25,143.65,2.2,2.2,2.2,1,330.6,330.6,2019-10-28 05:12:00,2019-10-28 05:12:00,0.0
-38.25,145.8,5.0,5.0,5.0,1,343.5,343.5,2019-11-22 04:06:00,2019-11-22 04:06:00,0.0
-38.25,145.85,0.8,0.8,0.8,1,296.0,296.0,2019-09-11 14:38:00,2019-09-11 14:38:00,0.0
-38.25,146.1,27.1,13.55,24.6,2,309.3,320.0,2019-11-25 00:39:00,2019-11-25 14:30:00,0.0
-38.25,146.15,38.6,38.6,38.6,1,328.1,328.1,2019-11-25 00:39:00,2019-11-25 00:39:00,0.0
-38.25,146.4,8.4,4.2,5.3,2,338.0,341.8,2019-12-19 04:00:00,2019-12-27 03:06:00,0.0
-38.25,146.6,4.8,4.8,4.8,1,331.7,331.7,2019-09-02 04:26:00,2019-09-02 04:26:00,0.0
-38.25,147.15,98.1,3.07,12.2,32,317.24,350.2,2019-09-03 15:28:00,2020-01-30 15:30:00,0.1
-38.25,147.20000000000002,1.0,0.5,0.5,2,303.15,307.4,2020-01-29 15:48:00,2020-01-29 15:48:00,0.0
-38.2,142.0,8.4,1.68,4.4,5,312.12,336.0,2019-10-21 15:24:00,2019-11-18 03:42:00,0.0
-38.2,142.45000000000002,5.5,5.5,5.5,1,337.5,337.5,2019-12-08 04:06:00,2019-12-08 04:06:00,0.0
-38.2,143.85,2.3,2.3,2.3,1,331.5,331.5,2019-10-22 03:48:00,2019-10-22 03:48:00,0.0
-38.2,143.95000000000002,4.3,4.3,4.3,1,334.8,334.8,2019-10-30 04:36:00,2019-10-30 04:36:00,0.0
-38.2,144.55,0.8,0.8,0.8,1,301.1,301.1,2019-10-22 15:06:00,2019-10-22 15:06:00,0.0
-38.2,145.1,0.6,0.6,0.6,1,295.2,295.2,2019-11-22 15:24:00,2019-11-22 15:24:00,0.0
-38.2,145.65,1.1,1.1,1.1,1,329.0,329.0,2019-12-08 04:06:00,2019-12-08 04:06:00,0.0
-38.2,145.75,2.2,2.2,2.2,1,336.8,336.8,2020-01-25 04:06:00,2020-01-25 04:06:00,0.0
-38.2,145.8,0.8,0.8,0.8,1,297.9,297.9,2019-11-01 15:18:00,2019-11-01 15:18:00,0.0
-38.2,146.15,3.1,3.1,3.1,1,340.1,340.1,2019-11-27 04:12:00,2019-11-27 04:12:00,0.0
-38.2,146.25,0.4,0.4,0.4,1,296.8,296.8,2019-10-01 15:00:00,2019-10-01 15:00:00,0.0
-38.2,146.55,9.2,9.2,9.2,1,315.3,315.3,2019-11-27 00:26:00,2019-11-27 00:26:00,0.0
-38.2,147.05,7.4,7.4,7.4,1,330.6,330.6,2019-10-14 04:36:00,2019-10-14 04:36:00,0.0
-38.2,147.20000000000002,2.1,2.1,2.1,1,333.0,333.0,2019-11-18 03:42:00,2019-11-18 03:42:00,0.0
-38.15,141.8,3.3,3.3,3.3,1,326.2,326.2,2019-11-30 04:54:00,2019-11-30 04:54:00,0.0
-38.15,142.15,0.4,0.4,0.4,1,296.4,296.4,2019-11-02 15:00:00,2019-11-02 15:00:00,0.0
-38.15,143.15,5.4,5.4,5.4,1,333.4,333.4,2019-10-22 05:24:00,2019-10-22 05:24:00,0.0
-38.15,143.6,3.4,3.4,3.4,1,329.2,329.2,2019-10-02 05:00:00,2019-10-02 05:00:00,0.0
-38.15,145.95000000000002,102.5,17.08,46.3,6,334.9,367.0,2019-11-18 00:33:00,2020-01-03 04:18:00,0.1
-38.15,146.4,4.9,4.9,4.9,1,338.9,338.9,2019-10-01 03:42:00,2019-10-01 03:42:00,0.0
-38.1,141.15,238.2,12.54,93.8,19,327.3,346.6,2020-01-03 14:20:00,2020-01-03 15:36:00,0.3
-38.1,141.20000000000002,1804.3,26.93,222.2,67,331.69,376.6,2020-01-03 12:45:00,2020-01-03 16:00:00,2.0
-38.1,141.25,10.2,1.13,1.4,9,303.41,309.3,2020-01-03 15:36:00,2020-01-03 15:36:00,0.0
-38.1,141.4,1130.8,25.13,241.5,45,329.76,367.0,2019-12-21 03:18:00,2019-12-22 16:06:00,1.3
-38.1,141.45000000000002,408.0,16.32,40.6,25,337.99,367.0,2019-12-21 03:18:00,2019-12-22 16:06:00,0.5
-38.1,141.55,2.5,2.5,2.5,1,331.5,331.5,2019-09-26 03:36:00,2019-09-26 03:36:00,0.0
-38.1,141.8,1610.0,13.53,120.1,119,323.53,372.9,2019-12-08 04:06:00,2020-01-02 15:54:00,1.8
-38.1,141.85,3864.3,15.09,243.9,256,328.45,374.1,2019-12-21 03:52:00,2020-01-03 16:00:00,4.3
-38.1,141.9,3685.9,16.38,356.5,225,324.99,375.1,2019-12-31 05:12:00,2020-01-03 15:36:00,4.1
-38.1,143.1,6.5,6.5,6.5,1,309.5,309.5,2019-11-18 00:33:00,2019-11-18 00:33:00,0.0
-38.1,144.35,2.5,2.5,2.5,1,317.5,317.5,2019-12-25 15:06:00,2019-12-25 15:06:00,0.0
